posix_time,close COMP,close DJCIEN,close DJCIGC,close DJCIIK,close DJCISI,close DJINET,close DJI,close SPX,close W5000,volume AAL,volume AAPL,volume AMD,volume C,volume NVDA,volume SNAP,volume SQ,volume TSLA,first of day,last of day,even,close AAPL,close AAL,close AMD,close C,close NVDA,close SNAP,close SQ,close TSLA
1514880000.0,0.009706695256457953,-0.003825443465929723,0.006394524408762647,-0.011888998015123553,0.006423224304841657,0.005503921291909464,-0.0007378531974041591,0.0038092330148422615,0.003479478455013618,0.008827322813087924,0.26827600604265395,0.1361188978318467,0.1912570039765257,0.1419873908529435,0.04086533430997431,0.18581701501575001,0.09512336999787961,1,1,0,0.01323162566617131,0.010516920058852408,0.06949806949806958,-0.007744255497110886,0.04254183894365626,0.02050580997949414,0.053333333333333455,0.030707395498392298
1514937600.0,0.008103440893975966,0.01610296761638841,-0.007564212010864546,-0.011515608367139829,-0.004351479476061071,0.013814813329590558,0.00365936043370918,0.006009325583034464,0.006917750519985111,0.01062564905853469,0.2722238508800717,0.44949189614437085,0.15317311700927766,0.36236208044232243,0.06537358491219583,0.18387860344484827,0.09009739621962479,1,0,0,-0.0006958269710266585,-0.009838656134308899,0.042418772563177054,0.003497940860015758,0.04473957623020941,0.02478901540522438,0.026692350027517797,-0.011043518951801556
1514995200.0,0.0002619031439701214,0.0002664540585324282,0.0016766779526782294,0.015204988003926445,0.001456832535565722,0.0004746553804164666,0.00031427040499942827,0.000387166713986975,-0.00013177307951917072,0.0010026861601719666,0.027419463323295784,0.01668441645527074,0.012538503509951546,0.014344518521665415,0.0013680475721356924,0.007882054195073984,0.009533690863630939,0,1,0,0.002497533896830051,-0.0005744613689433464,0.030303030303030276,0.004291743938761972,0.008235392964812682,-0.035954013372461624,0.01983382471187345,-0.03346897574209018
1515052800.0,0.0017521686271235737,-0.0012746846586239036,0.007533302791129959,-0.0010881343828648138,0.004364440222310861,0.0020954000039536957,0.006116918405243865,0.004028661363921104,0.0032687508103834695,0.00813177390600122,0.23521364599299469,0.34061811977557627,0.2109581654441994,0.23163377980368,0.11024074012178049,0.3369933171362976,0.2194088547484971,1,1,0,0.004172283975776514,0.004780774889651784,0.026890756302521135,0.009478945167313624,-0.002146904784772752,-0.013559322033898202,-0.0015768725361365865,0.028067885117493363
1515110400.0,0.008187445163897245,-0.009162354122798755,-0.0015861180984343415,-0.007922703371170514,0.0005791174322125059,0.010257826524372238,0.008848608162749239,0.0069970888292543165,0.006287469424687719,0.005849908657786504,0.21722668359298333,0.19446786850555609,0.14619162252614185,0.21436289880244275,0.07440883692384784,0.5009714337650112,0.09964163768559656,1,0,0,0.00940267213614776,0.00190360161425418,-0.02864157119476285,-0.0027774495602613802,0.006969333235193664,-0.003436426116838587,0.08291655698868117,0.004920634920634992
1515168000.0,9.809609493460769e-05,0.0,0.0,0.0,0.0,7.81051686093992e-05,-4.506461435560549e-05,3.6455770036969426e-05,-0.0003667711199886181,0.0009238456845398496,0.029981231744865475,0.004252651304681978,0.04036384533701443,0.013845421208184884,0.0012760194871677235,0.010667930240278147,0.0016688276428890982,0,1,0,0.0006281436926283135,0.0,0.002527379949452513,-0.0002647681377145883,0.0026478318094984576,0.0006896551724138167,0.010452114730189699,0.0006318117201074003
1515340800.0,0.0,0.0032565617563771188,-0.0012405482947444035,-0.00397691154726687,-0.006079904237846101,0.0,0.0,0.0,0.0,0.0,0.00026139588836279233,0.0009787613716940437,6.889519790039969e-05,0.004225350623975485,0.000216333917080607,0.0007085668536216043,4.6228297098631557e-05,1,1,0,-0.001255498751634665,0.0,0.00588235294117645,-0.004246191303940661,0.020615931023202583,-0.011026878015162,-0.00048111618955981594,0.00041041831097077264
1515398400.0,0.0029187731904447567,0.0014296195367362596,0.0003029004306405181,0.0030868691575178797,-0.002621354580091606,0.006404123630825875,-0.0005087787057729276,0.0016623225124401397,0.0022139163196943645,0.008004784038880079,0.2122779865487051,0.18995765548823293,0.16490798404636495,0.33955836776653575,0.11088694452486761,0.4339599116950271,0.2221214701398102,1,1,0,-0.0002856993205118119,-0.01234697814725172,0.02589807852965742,-0.008125971663428988,0.006127845455398795,-0.0202090592334494,-0.02623345367027674,0.06115879828326176
1515456000.0,0.0008941806999478441,0.014136587040432635,-0.0031344319376577223,0.010391282068322738,-0.004672936654943283,-0.0026966728101660564,0.0041434956294743586,0.001372051635725846,0.0010875149578037924,0.006816583059938594,0.20313670630254635,0.1910818675751589,0.15536404503802406,0.17933477884574323,0.06022761465861032,0.23674219523155507,0.1566530390829572,1,0,0,-0.0026887226067034975,0.0013476025302570083,-0.03827361563517906,0.012222149794667958,0.0013539047979653773,0.0035561877667140696,0.010291646070192728,-0.007642895378575987
1515513600.0,-2.931409212159064e-05,0.007513124747799527,0.007154546294381836,0.022830789405267282,0.005868367143809783,-9.726491071071486e-05,-7.720255745280458e-05,-6.90537456206064e-05,0.0003306522059567385,0.0007715174001035542,0.018474979990543382,0.0036169388395972577,0.015940009156538853,0.019423313498441487,0.001177063826799952,0.004904710614583568,0.0021119251764609064,0,1,0,-0.008720715041323102,-0.006145703820030768,-0.019475021168501305,-0.002653478794123476,-0.016895701222047865,-0.0099220411055988,-0.014101046080378876,-0.009559771044981957
1515571200.0,-0.00139734601972763,-0.00396721744715256,-0.002352765433020987,-0.0009202621139356992,-0.0061260175764924485,-0.002120581311647718,-0.0006566663252683957,-0.0011122055472160275,-0.0012915171618335108,0.017622468100302144,0.24550427204204225,0.16369849741553547,0.17352210195050122,0.23407500819760152,0.060084703702124306,0.17892056002771642,0.08696506120834771,1,1,0,0.009491208587375954,0.04637681159420293,0.03626943005181338,0.008116623449425653,0.02910158209312641,0.04867573371510381,0.01488833746898277,0.013615733736762614
1515628800.0,0.007889766927562158,0.00651701293118534,0.0034167422999615837,-0.024772737589748184,-0.0026416620042565286,0.01017702565702261,0.007965980701742703,0.006891708481459036,0.008376268860049052,0.024377880637631428,0.1670683110463757,0.10207576792907128,0.1674864178557129,0.14942022285942094,0.04906170872773218,0.3395854369823871,0.14857680287373976,1,0,0,0.004700986252597961,0.04284344672611051,0.012499999999999956,-0.0027715831212916653,-0.00222676629690155,-0.0034129692832765013,0.033985330073349695,0.00874626865671635
1515686400.0,0.0002454920312175979,-0.008015612307975206,0.007729123751936795,0.0030641792890520048,0.010006010838958579,0.00023159763770408404,0.0001372636894132473,0.0001409382148549465,0.00011253791719001427,0.0016097105714114083,0.031158382888980558,0.017259199586642505,0.023100264100459178,0.007214408552808974,0.0019520778349771566,0.011422703829527559,0.0019423658909465864,0,1,0,0.0036505625476508374,0.009031711828253908,-0.029629629629629783,0.0005284146975192971,0.0009373560705960848,-0.020547945205479423,0.008512650744856964,0.004645932589589563
1515744000.0,0.006833264464529032,0.014799097716480913,0.004485260211338549,0.0007913230818035188,0.004662044638287677,0.008895149152934767,0.008933036634208857,0.006749627831013516,0.005863417925192849,0.017044970721982983,0.23821217539161,0.14484735748389152,0.20714788338385273,0.14264698184088712,0.08714207283022841,0.2205497946149613,0.1067491342467249,1,1,0,0.008185664792412117,0.025797448524844002,0.01865988125530116,0.011773631151247965,-0.006911587366629557,-0.014685314685314754,-0.03399765533411481,-0.012371134020618624
1516032000.0,0.0,-0.005428130055884828,-0.0020836889484311394,-0.020124892122577953,-0.006090483069912556,0.0,0.0,0.0,0.0,3.199295115549766e-06,0.0009914903749278282,0.0006411171771346308,0.0013815744955734041,0.0006645050057059164,1.7858032908682866e-05,0.0003823108895283817,0.00012480251979480413,1,1,0,0.006485504439859513,0.005132597965216368,0.005828476269775118,0.024708002883922386,0.003996182723790653,0.007097232079488869,-0.011165048543689382,0.006859528780196689
1516089600.0,-0.005146631483557651,-0.0009878659849574811,0.0045490672068904114,0.010652273407879775,0.006419475431985067,-0.008912349149884258,-0.0004003380977312121,-0.0035244630756861017,-0.004680529240426279,0.011829115597169832,0.3123334057922004,0.12982968386761476,0.32301818533508014,0.27915943371156005,0.10812744334459469,0.2856601305779809,0.1475783549506383,1,1,0,-0.015406142867137596,-0.017701216871341408,-0.01655629139072845,-0.016967923054732936,-0.021690546222278395,-0.04580690627202255,-0.03657339224349543,0.005627962085308136
1516147200.0,0.0102952922952122,0.0038256367718776385,-0.002820966352435228,-0.011179093316933675,-0.004639065995391656,0.0065996410721520515,0.012432122688216918,0.00934296684219249,0.009132342354612133,0.005853541088240775,0.31890203828092767,0.11462932458794212,0.2166339256036169,0.20426542675675996,0.05916700371386808,0.17281606941614489,0.1426784886350994,1,0,0,0.01906040967919198,0.007797610581709691,0.025252525252525082,0.005969277545639251,0.027200049432836604,-0.0022156573116690614,0.02089171974522297,0.022385861561119214
