timestamp,close,ma5,ma30,ma200,rsi,close_t_1_prev,transformer_pred,RF_pred,GBM_pred,ma5_deviation_discrete,ma30_deviation_discrete,ma200_deviation_discrete,close_t_1_prev
2019-01-30 08:00:00,59.726,59.5836,59.052253333333326,63.65804599999999,57.08884688090731,59.646,59.85,59.49364872963847,59.49429439369283,4.0,5.0,2.0,
2019-01-30 10:00:00,60.2,59.84,59.16278666666667,63.64085600000001,72.06809583858775,59.974,60.15,60.083979496941815,60.08165295295736,5.0,5.0,2.0,59.726
2019-01-30 12:00:00,60.064,60.0304,59.215453333333336,63.629656,65.97785977859772,60.188,59.87,60.40706975015,60.40624479441467,4.0,5.0,2.0,60.2
2019-01-30 14:00:00,60.75,60.3292,59.30298666666667,63.625626,94.44872783346165,60.444,60.17,61.09111474786696,61.0918614399308,5.0,5.0,3.0,60.064
2019-01-30 16:00:00,61.6,60.85716,59.46384666666667,63.629465,95.08700102354128,61.4278,61.44,61.61994866079425,61.60284335829032,6.0,6.0,3.0,60.75
2019-01-30 18:00:00,60.698,61.05116,59.62638,63.63252200000001,69.1445427728613,60.78,60.34,61.61994866079425,61.60284335829032,3.0,5.0,3.0,61.6
2019-01-31 06:00:00,58.73,59.607600000000005,59.63331333333334,63.61091,41.01255886970171,58.84,59.18,61.597969351549686,61.6023756917145,2.0,3.0,2.0,60.698
2019-01-31 08:00:00,59.38,58.930400000000006,59.62109333333333,63.600910000000006,44.55445544554462,58.712,59.47,61.597969351549686,61.6023756917145,5.0,4.0,2.0,58.73
2019-01-31 10:00:00,60.32,59.3466,59.67226,63.58883500000001,51.07212475633526,59.591,60.56,61.37334615549325,61.37531488714637,6.0,5.0,3.0,59.38
2019-01-31 12:00:00,61.226,60.5054,59.86346,63.594945,54.811715481171525,62.01,61.23,61.44147837686249,61.44498940567189,6.0,5.0,3.0,60.32
2019-01-31 14:00:00,61.3854,61.28508,60.01177333333333,63.591337,49.71728809942924,61.484,61.2,61.505131133817216,61.50983073183984,4.0,5.0,3.0,61.226
2019-01-31 16:00:00,61.404,61.389880000000005,60.19410666666667,63.579033,54.71498519011064,61.45,61.03,61.4051412046942,61.40683431124121,4.0,5.0,3.0,61.3854
2019-01-31 18:00:00,61.0,61.28588,60.325206666666666,63.561228,69.21165315797518,61.19,60.8,61.40393451264887,61.40683431124121,3.0,5.0,3.0,61.404
2019-02-01 10:00:00,61.748,61.2452,60.508206666666666,63.518719,75.82862587626752,61.1,61.99,62.73292219490321,62.73625521775442,5.0,5.0,3.0,61.0
2019-02-01 12:00:00,62.822,61.8544,60.70367333333333,63.487189,76.60485491255223,62.414,62.75,62.58617371426516,62.59016659443717,6.0,6.0,4.0,61.748
2019-02-01 14:00:00,62.032,62.2572,60.84127333333334,63.442221,50.247569319409415,62.27,61.95,62.08072723165133,62.08427702963843,3.0,5.0,3.0,62.822
2019-02-01 16:00:00,62.394,62.308400000000006,60.98014,63.397453,62.039585097375,62.024,62.09,62.39070596728067,62.3917102593289,4.0,5.0,4.0,62.032
2019-02-04 08:00:00,62.6,62.3652,61.13968,63.32273300000001,65.8368644067796,62.408,62.99,62.39709050499484,62.39656460667408,5.0,5.0,4.0,62.394
