posix_time,close COMP,close DJCIEN,close DJCIGC,close DJCIIK,close DJCISI,close DJINET,close DJI,close SPX,close W5000,volume AAL,volume AAPL,volume AMD,volume C,volume NVDA,volume SNAP,volume SQ,volume TSLA,first of day,last of day,even,close AAPL,close AAL,close AMD,close C,close NVDA,close SNAP,close SQ,close TSLA
1516924800.0,0.012765882803771778,0.01089858362374918,0.0016964177006726366,0.0062764947147091465,0.0031582795218199067,0.01597798178694787,0.00848413525057401,0.011841155234656897,0.01051786852623593,0.015231203267971281,0.4305778055684822,0.21359544544565146,0.1508453942860645,0.1907402616399597,0.0739618106835974,0.31526359031636325,0.15171722774047872,1,1,0,-0.002096588499060803,-0.002822203132992973,0.03309692671394804,0.007677932262032616,0.027301410289537698,-0.011661807580174988,0.020168439716312214,0.006901615271659223
1517097600.0,0.0,-0.002132891600083786,-0.00456523537755682,0.025463168863363972,-0.0042932394556005615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517184000.0,-0.005230642558991305,-0.015479183133355834,-0.00939427350758748,-0.025045397738677533,-0.017246409718728373,-0.0016363041343950835,-0.006658599053000924,-0.006731944014173874,-0.0070397788431239006,0.013496311465096191,0.5080299330917131,0.3195323286634764,0.17284881659361018,0.16378316668254128,0.05879708078469891,0.21301064659842578,0.1607887114950889,1,1,0,-0.01925384372495198,-0.006037868800730983,0.021357742181540962,0.0005001543175855439,0.013821180590030346,-0.005899705014749235,-0.00499674125570293,0.017937873705702323
1517270400.0,-0.008575626363588995,-0.01159171255933189,0.003434891569745746,-0.014165590693312247,0.002340036828096359,-0.004698426573426673,-0.013713961091519233,-0.010898781509218525,-0.010024944599328789,0.010483939539014242,0.4921869210478845,0.4371428209626044,0.18690937937228405,0.20089430717636472,0.052556996693405425,0.2857034518792092,0.14953948645474524,1,1,0,-0.006008177659782676,0.0017080400581162003,-0.03286034353995526,-0.017980028617110455,-0.01901298476602653,-0.016320474777448135,-0.01091703056768556,-0.009226361031518526
1517356800.0,0.001215808755984371,0.005378314116344152,0.0031998669020878445,0.006551537195424784,0.009045720344690089,0.0011527061148315365,0.0027802395147580317,0.0004889403811609849,-0.0005932010288349776,0.012927117363962631,0.3426479045716631,0.6615590474264885,0.19392835944508227,0.1735746732743894,0.054261065110670234,0.4335640820740256,0.2087351406907267,1,1,0,-0.0013180285880152187,0.030132346679472954,0.06563706563706573,0.0006366720283612626,0.016494685836009104,0.021870286576169073,0.01876379690949226,0.028110359187922818
1517443200.0,-0.003456799451661441,0.010002551258013082,0.0019286618528171484,0.02182028279977266,-0.006651282179914841,-0.0003837929711056898,0.001427184343497201,-0.0006480605989779287,-0.000308337064844566,0.006573143536475883,0.5033745969936699,0.32404746632475606,0.14501137818071178,0.1904523026502498,0.05608421317770841,0.45071369756096735,0.14051711332738998,1,1,0,0.03973524803656425,-0.008463107908400658,-0.02971014492753621,0.007368924106248009,-0.016227026137813128,0.01918819188191878,-0.028169014084507005,-0.01406469760900142
1517529600.0,-0.019619922392246747,-0.015080771590211928,-0.011919762762544583,-0.021716075185673978,-0.030276376093699375,-0.01665569694310376,-0.025423201310893928,-0.021208513171602883,-0.020942184826718058,0.01108198580252884,0.9328293219529437,0.38102713523028103,0.2199165676184278,0.26024045485591907,0.07859062417090673,0.38759105484306666,0.12329641577868351,1,1,0,-0.07764034024786748,-0.03376638209176841,-0.06796116504854366,-0.03115074534463924,-0.0422678924330514,-0.016654598117306296,-0.035674470457079166,-0.022539229671897254
1517702400.0,0.0,-0.008441017196511691,-0.001123811280426601,-0.011580394926307802,-0.0009008511896753113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517788800.0,-0.03776023864271949,-0.01941005184293365,0.009151585641957949,-0.003892799451214457,0.011718832417190406,-0.03499116854141493,-0.04604881634546665,-0.040979244278871785,-0.0393323246096875,0.014712541079312219,0.7818113048878947,0.5586231196971414,0.3682502665005183,0.43426226550154,0.08484795461497253,0.4648164189158432,0.15022850251340247,1,1,0,-0.02874884884936968,-0.042324164804986464,-0.10576923076923084,-0.012940764269016247,-0.10010758184928725,0.0022091310751104487,-0.06820809248554915,-0.03531815528312909
1517875200.0,0.02129161984232586,0.006257209188405,-0.010109198981438139,0.019517699353696294,-0.008434689350541591,0.02196404832090626,0.023290307343170724,0.017440938639606607,0.016006474599350895,0.014862538365705101,0.7183752594698289,0.4098566209282264,0.37302680408458755,0.4091086216049498,0.19273192127699212,0.5724215276049442,0.16980417978908668,1,1,0,0.04787235467273088,0.03033394909096887,0.04749103942652333,-0.007945975513244274,0.09468894399553651,0.25422483468038215,0.04094292803970245,0.016429652042360354
1517961600.0,-0.008979915344272338,-0.03270588626897841,-0.014042238929439121,-0.03264846744685446,-0.025939023839554487,0.0010368945949514874,-0.0007795199008381326,-0.0050015954644285765,-0.0037946579773959765,0.010608934043580834,0.5333315522893455,0.2648361859551652,0.22130050324978173,0.30853424603773943,1.0,0.30759708672863667,0.23421501150474702,1,1,0,-0.0243162415009458,0.002144277534200656,-0.009409751924721932,-0.00654172715674628,-0.0017049272264576532,0.2067955477445813,-0.015494636471990564,0.022534456583216622
1518048000.0,-0.0389706153449102,-0.010377303707654773,0.005102738517459793,-0.003749151330593614,0.007318377357484085,-0.0317149421823798,-0.04149260746343897,-0.037536451302551344,-0.03603774265714077,0.01325225055052873,0.5748163268302363,0.2556179143622146,0.2977342369718905,0.43352760159261994,0.5125504698903529,0.4698746367675042,0.36103776883429234,1,1,0,-0.016677713534202776,-0.05252997358260525,-0.01899827288428335,-0.024455731553768345,0.024080661936654923,-0.07330097087378651,-0.03147699757869238,-0.08005822416302766
1518134400.0,0.014361472947370224,-0.026080559491624133,-0.0022732185276416184,-0.011091291950076965,-0.005433775272823516,0.008441280585054667,0.013848852872073714,0.014936071290197583,0.012574849160828627,0.015260938338053595,0.6992897124372107,0.4109928408556385,0.29674227057173197,0.6442854366412202,0.21379910186233492,0.5317000130152832,0.45479250242122293,1,1,0,0.00723875089585202,-0.0071870893129369895,0.0008802816901407606,0.01528973325808236,-0.005985449307613022,-0.010476689366160308,-0.006249999999999978,-0.015031645569620333
1518307200.0,0.0,0.009554115254116313,0.007139155802909247,0.012870828345066476,0.012461879687190036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518393600.0,0.015633159696210264,-0.0037786270509468922,0.0015835075861390102,0.00775115047524455,0.009518976753824848,0.014754667489584872,0.016963816972497936,0.013914603653299107,0.01352077246197858,0.012004022808853211,0.6127479908199217,0.28744004447583177,0.19674864040469012,0.43000998279453595,0.12939605993378786,0.2806635509380283,0.2134268023362849,1,1,0,0.03770585465722198,0.036195587484671554,0.033421284080914715,0.012752494016446958,-0.019999904551629033,-0.017998941238750676,0.00427672955974856,0.014393574297188794
1518480000.0,0.00451878842044362,-0.0039671313846019185,0.006550123126877638,0.019474714274250404,0.0015014563382265145,0.007678710584836379,0.0015926007071993542,0.0026129518072288693,0.002948092665675306,0.008384940481045227,0.33422789877845654,0.1526157632974242,0.13096196451229328,0.23614172360888563,0.11962859178943522,0.36574151961804585,0.15650478025928857,1,1,0,0.008916349955265357,0.01696484597759418,0.004255319148936287,0.005223945388433515,0.023480474036584598,0.0043126684636116686,0.059118236472945895,0.02777689798245353
1518566400.0,0.018551338773310277,0.03008695400359307,0.014660879431812823,0.04801711432830591,0.01709162212965798,0.02340758624592132,0.010269292971516464,0.013402479965752168,0.01437371127728504,0.011075657488812814,0.4238956173441433,0.2483510109491704,0.1914347639049699,0.2775129309460973,0.16389910182485243,0.46312032136686954,0.1331454700797603,1,1,0,0.029433239601729166,0.0009828217233749381,0.03644067796610173,0.022788323454538073,0.03494818653970344,0.05045625335480408,-0.007805108798486282,-0.0046224961479200966
1518652800.0,0.015791713445004074,0.001467274480885461,0.003612260935895728,0.005603031155125171,-0.00058966572011665,0.017195620922260124,0.012327721022644678,0.0120690869070601,0.011661803415925931,0.006963354782452089,0.5610974263553353,0.2752069213985594,0.12332756370048584,0.26740465324861745,0.17196605577345253,0.5609146389050815,0.20100375562517353,1,1,0,0.025867506338030033,0.016273923973367355,-0.005723630417007408,0.004299536268391968,0.02299587987525098,0.006642820643842473,0.0548271752085816,0.03560371517027883
1518739200.0,-0.0023372374569864407,0.0012459498532177982,-0.008667578393977138,-0.015163612761372458,-0.015044281482496924,-0.007138845101556268,0.0007543540035326313,0.0003734622144111466,0.00022748794155069696,0.008649497467249492,0.4372459500202955,0.2231728762185656,0.13441601975191086,0.23714131843737932,0.1446961280615115,0.2894939037634359,0.19583294169981633,1,1,0,-0.007789455049150629,-0.0052100106492064535,-0.025493421052631637,-0.0012968800770718492,-0.01012556038055823,0.03350253807106607,-0.004519774011299549,0.002989536621823552
1518998400.0,0.0,0.011653573874082612,-0.0045199573153290595,-0.028789430535568372,-0.004791895063837703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519084800.0,-0.0007127593594558057,-0.012008587003097482,-0.011313693414557902,-0.0023597455101751486,-0.010833444683026383,3.649834844976496e-05,-0.010096600312934023,-0.005841403693699454,-0.0052929644719242885,0.007463873702964017,0.3724032529083666,0.22519421557584834,0.14245706501739996,0.2466054408302387,0.18226042182303476,0.39973785659866096,0.1363965677109105,1,1,0,0.0016275060579393763,0.0031042454479011106,0.016877637130801704,-0.006106105534737227,0.02225860679199121,-0.07269155206286837,0.021339387060159032,-0.0011922503725781963
1519171200.0,-0.0022227413533565388,0.0026712813519531586,-0.0020326288935919035,0.00040656586075837886,0.004259199862278074,-0.0019160933593678209,-0.006688230404870876,-0.00549652831466807,-0.007615398061000311,0.012018910961244536,0.40501930687785037,0.1918054580622726,0.1888297787331597,0.3067623099179664,0.13600185842569992,0.3136916910927403,0.10861376235134433,1,1,0,-0.009753983919888354,0.02088039804619979,-0.023236514522821716,0.005619566543908938,-0.03594296380065831,-0.013241525423728806,-0.024227606134696655,-0.0071023575052222565
1519257600.0,-0.0011277002810937686,0.01920544195435192,0.0026403935204402096,0.011821182428620292,0.005452978539376208,-0.0046623029948441586,0.006641723573642455,0.0009735944886408721,0.00026211020089506043,0.009637851999564611,0.33983753749970064,0.18153329135291915,0.17588412698001984,0.18514397210713293,0.2225838321682491,0.19307534942227073,0.23802199137638097,1,1,0,0.014483382275723766,0.006440877169505033,0.011894647408666081,-0.005718087574545616,0.011588963681464337,-0.06441223832528176,0.029612756264236983,0.04156648232748261
1519344000.0,0.017655812895539524,0.011996144511154272,0.0012038521525747914,0.0029208485510789917,-0.003013175526107914,0.018020169363875294,0.013921293076649466,0.016028343614550522,0.015360915192507374,0.0072666457056939976,0.3675752638502344,0.1581011941488908,0.14524557291535864,0.1505126376355138,0.10225755463342273,0.21479718011465418,0.19874829180896017,1,1,0,0.014216703488399984,0.006773501061792198,0.011754827875734675,0.006928449578118556,0.010266777232172286,0.0011474469305794432,-0.005752212389380618,0.015553311210503518
1519516800.0,0.0,0.0048039608422423274,0.00601180554603431,0.002912342041047955,0.010275135339575359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519603200.0,0.011457752688626366,3.1146535102166695e-06,-0.003734924824497554,0.004972597186907235,-0.004187852263148328,0.009022013713460897,0.01577558900655429,0.011756997779638123,0.010536181813074919,0.011020992404022446,0.4112810604143358,0.18418936679183934,0.20589930752736682,0.16940974587569607,0.11383808144181097,0.38154608144762353,0.15076047676838608,1,1,0,0.020344517186876132,0.028037186404797243,0.029045643153526868,0.008048725879848062,0.002439084359863175,-0.017765042979942636,0.04250111259457068,0.01721884412115693
1519689600.0,-0.012276560137762571,-0.012908122160482982,-0.01132191088650114,-0.005923176982492562,-0.014719124439615316,-0.00997854077253224,-0.01163938143712373,-0.012706864297021059,-0.012873537466915108,0.010696485014673187,0.42613470252293306,0.2634033216371521,0.23368296638681513,0.15778516525955788,0.12957112959663974,0.546346438306983,0.16080860604620006,1,1,0,-0.0016741148956861407,-0.014544858749909184,0.0185483870967742,-0.013007994363909758,-0.0011352245839689745,-0.034422403733955664,-0.03948772678762014,-0.01927374301675966
1519776000.0,-0.007822273152032322,-0.02013654354047667,-0.002351105612630411,0.001126315558513502,-0.0015243441731140894,-0.0011921534626638808,-0.014987388838187066,-0.011095806550352139,-0.007862710888599134,0.0095280391414329,0.38479200234231353,0.2051954854213222,0.21834138479204537,0.19088850258910828,0.14799844963622918,0.6801434292677994,0.21662343809432813,1,1,0,-0.001454260379870398,0.0,-0.03404592240696769,-0.011220075736944501,-0.014899516459410678,0.05679758308157079,0.023555555555555552,-0.019652520649387606
1519862400.0,-0.01271138084506962,-0.010226338376194466,0.0016724373865153463,-0.03175577746657021,0.004274805886985922,-0.01081452546296302,-0.016789190225816264,-0.013324342350110263,-0.014957028156899699,0.012934289776250208,0.5280273866801737,0.2668122810502638,0.2812073996809655,0.4314515255700051,0.11114574100745027,0.4954311398722205,0.23775326389315043,1,1,0,-0.018489268791229252,-0.013283958547852248,-0.024590163934426146,-0.026260781329274452,-0.04100573777881367,-0.013722126929674006,-0.006730351715154237,-0.03689715281812911
1519948800.0,0.010766569738293263,0.003217700715876015,0.004553337542793523,0.008995739309235473,0.005168650656606655,0.01696588540714461,-0.002881874827806663,0.005071573420174946,0.006604524208482898,0.010776266883108418,0.4221548995617549,0.2755708746725292,0.24199601696450646,0.31627699315965413,0.1365448693897457,0.3137671047753274,0.17485903566924707,1,1,0,0.004908178720181677,-0.007105737821060165,-0.009243697478991675,0.0008128217419394179,0.01761925411780907,0.04347826086956519,0.010928961748633892,0.010859728506787292
1520121600.0,0.0,0.0034235839205063456,0.0029463197475620984,-0.0025262098334262184,0.0033273707399394947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520208000.0,0.010034624483491683,0.014773421415805066,-0.0024856825123563686,-0.003277070545348426,-0.006331017221412827,0.017599683601193572,0.013721541148729699,0.011032048304691067,0.010914872566621048,0.008753993474608673,0.3023213020201732,0.20749020111253827,0.19372416203211218,0.231132469676194,0.09744893105134379,0.8774122630567078,0.13037550986799942,1,1,0,0.004771167640838847,-0.003390268502322935,0.010178117048346147,0.007718510144582691,-0.0012669231731997632,0.012222222222222134,0.09016216216216222,-0.003431811399582041
1520294400.0,0.005635205369200813,-0.0033813409432082997,0.008230737050934467,0.01200910419793777,0.01456291669368781,0.007773164914760322,0.00037628503752396014,0.0026387939462098053,0.0035809362230092567,0.009601073072436938,0.2601287911416648,0.21941277889138402,0.17627062946887162,0.22786554691864783,0.07489761163149418,0.5883686953481274,0.14849439677088563,1,1,0,-0.016676041813153186,-0.007935601846028817,-0.03610411418975645,-0.019752933344551526,0.0029599040418206712,-0.024698133918770515,-0.04760015866719558,-0.03278933972151532
1520380800.0,0.003342372026082341,-0.009510529438646498,-0.0034601475719427954,-0.003847281100659794,-0.010765411726124996,0.012183364010868392,-0.0033258158214957145,-0.00048384968403136774,3.903181994879823e-05,0.006992376734775679,0.3406446512782059,0.5973989849272211,0.1744740118679298,0.2171974780983773,0.11607786717252441,0.5246682840760578,0.17213102232013275,1,1,0,0.005517882467911628,0.02685669925334122,0.08275261324041816,0.01329645061565743,0.017074194867244152,0.010129431626336505,0.05581007913369418,0.02616099071207456
1520467200.0,0.00423164540704235,-0.013577882194529933,-0.006373211356774489,-0.024113882845397283,-0.006348242145310712,0.002944232767578825,0.0037840666802142486,0.00446310693853591,0.004188827584690413,0.009156288913353464,0.2535516002740401,0.36459181683715874,0.1254010445308401,0.14481036131979025,0.08230919094563394,0.4815589214205145,0.1198191848550766,1,1,0,0.012409330109514949,0.020218329081608477,-0.03620273531777951,0.0035175214773888186,0.0009535585241322586,-0.006685236768802283,0.03195266272189334,-0.01764972092321615
1520553600.0,0.017886496274207575,0.022045451571965025,0.00344909010698613,0.050513394118487875,0.010647999655695406,0.016801934035572508,0.017695371920943836,0.017378795678667736,0.01603086698119993,0.007658462679412637,0.3416400021516937,0.4221909357376946,0.18729961091507788,0.18755678410369797,0.07839474511436204,0.3287762713915671,0.18324215069332725,1,1,0,0.015699083342113784,0.01945458641548936,-0.02003338898163609,0.025208652951943078,0.015777589177360163,0.002243409983174516,0.0043960244648317826,0.004545454545454408
1520726400.0,0.0,0.0011947737183917173,0.0009347287758503242,-0.010802831942411939,-0.0015050719245337518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520812800.0,0.003638499049704924,-0.008925603280002026,-0.0005271204220452796,0.0004094383209958252,-0.0033163360603684078,0.0012057809554539833,-0.006201910818472323,-0.001273967637633433,0.00014116645697881403,0.006978948775890313,0.3560815010542457,0.3989063109561562,0.14018344560829823,0.2209598106840371,0.07353798520222363,0.3489437036708358,0.29009155550100735,1,1,0,0.011341632088520015,0.008738991792470285,-0.016183986371379855,-0.001445890334779154,0.022014888109034292,0.010072747621712397,0.013130352045670923,0.05463495169377519
1520899200.0,-0.010188025808083978,-0.0011653921533845146,0.0051989221608366165,0.014722875740923902,0.006352082862869368,-0.015554500118736603,-0.006814514383439052,-0.00636359063175973,-0.006357483698944066,0.009529899554089165,0.34570318926011223,0.8406676864398844,0.14786075590815326,0.23139212107734033,0.07611669197138622,0.38100162186267744,0.20490136143462412,1,1,0,-0.011378555798687184,-0.0098998607718922,0.011255411255411074,-0.014089274503620741,-0.014719412703314894,-0.029916897506925166,-0.029301277235161627,-0.013625163067111146
