timestamp,close,ma5,ma30,ma200,rsi
2013-12-09,23.2386,23.2386,23.2386,23.2386,
2013-12-10,23.4743,23.356450000000002,23.356450000000002,23.356450000000002,100.0
2013-12-11,24.5113,23.7414,23.7414,23.7414,100.0
2013-12-12,24.1813,23.851375,23.851375,23.851375,79.4097460535347
2013-12-13,24.6527,24.01164,24.01164,24.01164,84.08948459572831
2013-12-16,25.0486,24.37364,24.184466666666665,24.184466666666665,86.63967611336037
2013-12-17,24.6244,24.603659999999998,24.247314285714285,24.247314285714285,73.94098541911413
2013-12-18,24.7281,24.64702,24.3074125,24.3074125,74.84238967277098
2013-12-19,24.7941,24.769579999999998,24.36148888888889,24.36148888888889,75.38431410946836
2013-12-20,24.9355,24.826140000000002,24.418889999999998,24.418889999999998,76.47022119614392
2013-12-23,24.6244,24.741300000000003,24.43757272727273,24.43757272727273,69.70481173927884
2013-12-24,24.747,24.76582,24.463358333333332,24.463358333333332,70.72547403132731
2013-12-26,24.549,24.73,24.469946153846156,24.469946153846156,67.07584050039094
2013-12-27,23.5685,24.48488,24.40555714285714,24.40555714285714,53.42397509081473
2013-12-30,23.3611,24.169999999999998,24.33592666666667,24.33592666666667,51.21892972994487
2013-12-31,23.8042,24.005959999999998,24.30269375,24.30269375,53.152533302754065
2014-01-02,24.0588,23.868320000000004,24.28834705882353,24.28834705882353,44.91561608126028
2014-01-03,25.0581,23.97014,24.331111111111113,24.331111111111113,58.563838099703084
2014-01-06,25.4069,24.33782,24.387731578947367,24.387731578947367,57.54713204979387
2014-01-07,25.454,24.756400000000003,24.441045,24.441045,54.36120314987737
2014-01-08,25.9725,25.19006,24.51397142857143,24.51397142857143,64.21416671938593
2014-01-09,27.528,25.8839,24.65097272727273,24.65097272727273,72.602076236297
2014-01-10,27.8392,26.44012,24.789591304347827,24.789591304347827,73.6453852246432
2014-01-13,27.0284,26.76442,24.882875,24.882875,64.72110853203911
2014-01-14,27.2452,27.122660000000003,24.977368000000002,24.977368000000002,68.68210202161329
2014-01-15,27.1698,27.362119999999997,25.061692307692308,25.061692307692308,67.38768479977034
2014-01-16,27.6223,27.38098,25.15652962962963,25.15652962962963,71.27882018971127
2014-01-17,28.3765,27.488439999999997,25.271528571428572,25.271528571428572,84.36642268984444
2014-01-21,28.9233,27.86742,25.397451724137934,25.397451724137934,87.91754151555638
2014-01-22,29.4135,28.301079999999995,25.53132,25.53132,87.99463538209353
2014-01-23,29.4135,28.74982,25.73715,25.656551612903225,87.5657700888159
2014-01-24,28.3482,28.895,25.899613333333335,25.740665625000002,72.86983359052422
