timestamp,close,ma5,ma30,ma200,rsi
2013-05-21 15:00:00,24.8457,24.87188,24.867996666666667,24.127791,49.23454099700359
2013-05-22 10:00:00,24.7427,24.80072,24.86456333333333,24.1258905,44.191565095458905
2013-05-22 15:00:00,24.4711,24.7333,24.85083,24.1235185,37.01971749505864
2013-05-24 10:00:00,24.0028,24.58346,24.81742666666667,24.1226295,33.7434635496771
2013-05-24 12:00:00,24.0215,24.41676,24.785896666666662,24.124633,38.26619964973731
2013-05-28 11:00:00,24.4243,24.33248,24.76654333333333,24.1279975,49.41831477480468
2013-05-28 14:00:00,24.3587,24.25568,24.743756666666663,24.1398965,48.47373354525819
2013-05-30 11:00:00,24.251,24.21166,24.71738,24.158207,45.740726093490494
2013-05-31 12:00:00,23.6469,24.14048,24.67055333333333,24.18054,33.228585909782026
2013-05-31 16:00:00,23.4971,24.0356,24.617796666666667,24.192761500000003,20.069932699176576
2013-06-03 14:00:00,23.6188,23.8745,24.56972,24.204046,23.310847372028437
2013-06-06 10:00:00,23.3004,23.66284,24.51228,24.214441,23.07692307692309
2013-06-06 11:00:00,23.3098,23.4746,24.45827333333333,24.2247425,23.810561487615303
2013-06-06 12:00:00,23.2911,23.40344,24.40645333333333,24.2349975,20.703607957738512
2013-06-06 13:00:00,23.2255,23.34912,24.35182333333333,24.240429,20.27592280032285
2013-06-06 14:00:00,23.2911,23.28358,24.29938,24.2428175,22.99851190476187
2013-06-06 15:00:00,23.3473,23.29296,24.248496666666664,24.2449715,27.274933268624096
2013-06-07 13:00:00,23.263,23.2836,24.191993333333336,24.2466575,32.28957196207986
2013-06-07 16:00:00,23.2161,23.2686,24.13221,24.248155500000003,30.976001511715808
2013-06-13 10:00:00,22.0923,23.04196,24.04386333333333,24.243613,8.911833110155769
2013-06-18 15:00:00,22.4295,22.86964,23.974716666666662,24.23289,18.97793786582621
2013-06-19 10:00:00,22.3452,22.669220000000003,23.90448,24.225069999999995,19.121840570317545
2013-06-19 13:00:00,22.4014,22.4969,23.83674,24.218327,25.463929711201303
2013-06-19 14:00:00,22.3546,22.3246,23.766346666666664,24.211116,26.541004476202232
2013-06-19 15:00:00,21.98,22.30214,23.67769333333333,24.203109000000005,19.51636904761904
2013-06-20 11:00:00,21.1839,22.05302,23.547516666666663,24.191355500000004,16.57137441955966
2013-06-20 12:00:00,21.2026,21.8245,23.417653333333337,24.180164,16.815748031496057
2013-06-20 13:00:00,21.212,21.58662,23.29778,24.169206499999994,17.162081056322435
2013-06-20 14:00:00,21.1465,21.345,23.177596666666663,24.1576875,17.162623199393437
2013-06-20 16:00:00,20.8561,21.12022,23.044300000000003,24.1377395,14.089782916470014
2013-06-21 10:00:00,21.3665,21.15674,22.92832666666667,24.122638,24.23919263382399
2013-06-24 10:00:00,20.9592,21.10806,22.80221,24.1077475,22.360591227564957
2013-06-24 11:00:00,20.8936,21.04438,22.68296,24.0922485,22.26070754604297
2013-06-24 13:00:00,20.9966,21.0144,22.582753333333333,24.076000000000004,32.69309745695779
2013-06-24 14:00:00,21.006,21.04438,22.48223666666667,24.059377,24.918067448990318
2013-06-24 15:00:00,21.1839,21.00786,22.374223333333337,24.043737,30.191382662982303
2013-06-25 16:00:00,21.3619,21.0884,22.274330000000003,24.027722999999995,32.97631915102677
2013-06-26 15:00:00,21.0528,21.120240000000003,22.16772333333333,24.0077755,30.36737648549189
2013-06-26 16:00:00,21.2401,21.16894,22.087496666666663,23.9889515,38.17333205460182
