timestamp,close,ma5,ma30,ma200,rsi
2004-11-15 12:00:00,20.3559,20.2749,19.6878,18.6083635,80.00144029958216
2004-11-17 10:00:00,20.3675,20.32582,19.727146666666663,18.618258,72.09606109324741
2004-11-17 13:00:00,20.3443,20.35128,19.76533333333333,18.6289045,71.25831760850133
2004-11-17 14:00:00,20.3212,20.36748,19.81008,18.638799,63.99769585253465
2004-11-17 15:00:00,20.2865,20.33508,19.85251333333333,18.6490985,56.52391685449529
2004-11-18 15:00:00,20.3559,20.33508,19.89456,18.66015,58.3343333733349
2004-11-19 14:00:00,20.2055,20.30268,19.92735,18.6713755,59.15784349519296
2004-11-19 15:00:00,20.2402,20.28186,19.96129666666667,18.6815595,59.72155544887195
2004-11-22 12:00:00,20.1823,20.25408,19.9937,18.68966,55.2586696986925
2004-11-22 13:00:00,20.1476,20.2263,20.01877333333333,18.7004225,51.31324616259235
2004-11-23 10:00:00,20.3212,20.21936,20.04809,18.7112425,60.00000000000007
2004-11-23 15:00:00,20.3328,20.24482,20.07856333333333,18.7235675,56.10115911485776
2004-11-24 11:00:00,20.3212,20.26102,20.111736666666665,18.7353715,54.32046084915726
2004-11-29 10:00:00,20.6568,20.355920000000005,20.154170000000004,18.748506,59.78209824363681
2004-11-29 15:00:00,20.7031,20.46702,20.19467333333333,18.76274,67.04634721131202
2004-11-30 11:00:00,20.6452,20.531820000000003,20.23324666666667,18.77518,63.04123227200157
2004-12-01 12:00:00,21.004,20.66606,20.282623333333333,18.787331,73.55566664286238
2004-12-01 13:00:00,20.9924,20.8003,20.318113333333333,18.7972835,74.16474654377883
2004-12-01 14:00:00,20.9808,20.8651,20.3536,18.807467000000003,75.41919894559567
2004-12-02 11:00:00,20.9924,20.92296,20.384073333333333,18.8181715,74.33290006881266
2004-12-03 14:00:00,21.0387,21.00166,20.41262,18.828934,84.60707758763903
2004-12-06 11:00:00,21.0271,21.00628,20.439623333333333,18.8405065,83.3234521893792
2004-12-07 11:00:00,21.0503,21.01786,20.4728,18.8515005,87.87085514834209
2004-12-07 14:00:00,21.0503,21.03176,20.50520333333333,18.862089500000003,90.61459551876192
2004-12-08 12:00:00,20.8883,21.01094,20.53182,18.8726785,75.78430481040296
2004-12-09 14:00:00,20.8304,20.96928,20.55535,18.883094,71.71029668411882
2004-12-13 10:00:00,20.7841,20.92068,20.57772333333333,18.893914,69.60277801304298
2004-12-13 14:00:00,20.9924,20.9091,20.60357,18.9054865,65.92937155876203
2004-12-13 15:00:00,20.9808,20.8952,20.62825666666667,18.917001,63.63011681554912
2004-12-14 15:00:00,20.9461,20.90676,20.64484333333333,18.9281105,65.11300853842296
2004-12-16 11:00:00,21.1428,20.969240000000003,20.67107333333333,18.9396825,58.32733381329492
2004-12-16 14:00:00,21.0155,21.01552,20.69267333333333,18.9510235,51.2169423664524
2004-12-17 10:00:00,20.9924,21.01552,20.714276666666667,18.962191,50.60378929835527
2004-12-17 12:00:00,20.9808,21.01552,20.736263333333333,18.972953,49.396210701644726
2004-12-17 13:00:00,20.9808,21.02246,20.759406666666667,18.983773,46.83364322432462
2004-12-17 14:00:00,21.004,20.9947,20.78101,18.9986435,48.75256507182205
2004-12-21 12:00:00,21.0271,20.99702,20.80839666666667,19.0136295,48.74702959602511
2004-12-21 13:00:00,21.0271,21.00396,20.834626666666665,19.0290785,48.74702959602511
2004-12-21 14:00:00,21.0387,21.01554,20.863173333333336,19.044007,59.69822027340707
2004-12-21 15:00:00,21.0387,21.027120000000004,20.892876666666663,19.0601505,64.51567944250846
2004-12-22 10:00:00,20.9693,21.02018,20.914480000000005,19.0752525,62.50337564137198
