timestamp,close,ma5,ma30,ma200,rsi
2017-08-03 05:00:00,319.388,319.32984,321.62503000000004,320.248599,32.353387797248544
2017-08-03 06:00:00,319.7753,319.32984,321.47008,320.271357,34.905605237010064
2017-08-03 07:00:00,318.7101,319.13616,321.35387000000003,320.2902415,23.809804789300717
2017-08-03 08:00:00,320.7438,319.3686,321.27317000000005,320.3231685,38.33339069975588
2017-08-03 09:00:00,321.3248,319.9884,321.2473433333334,320.3590005,43.33324728295942
2017-08-03 10:00:00,322.1964,320.55008,321.24734333333333,320.400643,60.99976250219405
2017-08-03 11:00:00,322.8743,321.16988000000003,321.2828533333333,320.4447065,61.76452723223316
2017-08-03 12:00:00,322.0027,321.8284,321.28608,320.486349,55.96301594369011
2017-08-03 13:00:00,321.809,322.04144,321.2796233333333,320.527507,58.09509760535007
2017-08-03 14:00:00,322.0996,322.1964,321.2602566666667,320.571571,62.74549503948177
2017-08-03 20:00:00,322.8743,322.33198000000004,321.26994,320.6195085,64.81499187302796
2017-08-03 21:00:00,322.8743,322.33198000000004,321.2763966666667,320.66793,65.42047055644568
2017-08-03 22:00:00,322.5838,322.44820000000004,321.2957666666667,320.714899,64.2206180488453
2017-08-03 23:00:00,322.5838,322.60316,321.29254000000003,320.7633205,73.6847826086957
2017-08-04 00:00:00,322.4869,322.68062,321.2957666666667,320.798668,69.04741416401349
2017-08-04 01:00:00,322.7775,322.66126,321.3861533333333,320.8437,68.67504354316979
2017-08-04 02:00:00,323.649,322.81620000000004,321.41197666666665,320.87856300000004,81.48082046836561
2017-08-04 03:00:00,323.8427,323.06798,321.44425666666666,320.914879,75.80567260130229
2017-08-04 04:00:00,323.5522,323.26166,321.42811666666665,320.94829000000004,69.49140676957603
2017-08-04 05:00:00,323.4554,323.45536,321.42811666666665,320.984122,62.74549503948192
2017-08-04 06:00:00,323.8427,323.6684,321.4603966666666,321.020438,60.41648739351164
2017-08-04 07:00:00,323.3585,323.6103,321.57015,321.0601435,65.90941093640009
2017-08-04 08:00:00,323.4554,323.53284,321.6669933333333,321.098881,69.76850295374858
2017-08-04 09:00:00,319.969,322.81620000000004,321.6411666666666,321.119218,35.52581521739111
2017-08-04 10:00:00,315.1269,321.1505,321.4733066666667,321.116313,16.10165041916777
2017-08-04 11:00:00,314.7395,319.32985999999994,321.3119033333333,321.110018,15.57368723973309
2017-08-04 12:00:00,315.1269,317.68354,321.15695666666664,321.10517600000003,18.69926207006517
2017-08-04 13:00:00,314.5458,315.90162,320.98586666666665,321.0950075,17.829469774589796
2017-08-04 14:00:00,314.6426,314.83633999999995,320.82123333333334,321.0848385,18.604465007564272
2017-08-06 20:00:00,314.4102,314.693,320.6940466666667,321.07108650000004,16.35449756725228
2017-08-06 21:00:00,314.8363,314.71236,320.5423233333333,321.060918,13.247032721388422
2017-08-06 22:00:00,314.5071,314.5884,320.36671666666666,321.048135,11.501410355805518
2017-08-06 23:00:00,314.6426,314.60776,320.23113333333333,321.035545,12.78238203448754
2017-08-07 00:00:00,314.8363,314.6465,320.0342166666667,321.0171445,14.285003936518493
2017-08-07 01:00:00,314.5264,314.66974,319.8076033333333,320.99428950000004,11.146791669099642
2017-08-07 02:00:00,314.4877,314.60002000000003,319.5506466666667,320.9789885,11.576977719255892
2017-08-07 03:00:00,314.5458,314.60776,319.27303000000006,320.9591355,11.27877060009726
2017-08-07 04:00:00,314.3909,314.55742,319.0193033333333,320.9389925,15.87608432334541
2017-08-07 05:00:00,314.1584,314.42184,318.7642833333333,320.91623400000003,36.41159469091098
2017-08-07 06:00:00,313.1706,314.15068,318.46665,320.8880525,31.161595542853973
2017-08-07 07:00:00,312.3572,313.72457999999995,318.11607999999995,320.8560945,19.82963334132197
2017-08-07 08:00:00,312.6089,313.3372,317.7739,320.82074650000004,27.27016687398861
2017-08-07 09:00:00,312.9576,313.05054,317.4530266666667,320.791016,31.330053627620742
2017-08-07 10:00:00,313.6355,312.94596,317.15475,320.76709600000004,42.1875315140881
2017-08-07 11:00:00,314.1391,313.13966,316.87649,320.745694,43.07728969735472
2017-08-07 12:00:00,314.817,313.63162,316.61114,320.726713,52.87781141466882
2017-08-07 13:00:00,315.3787,314.18558,316.3354633333333,320.7105405,56.33422252818151
2017-08-07 14:00:00,314.7976,314.55358,316.03396,320.69001000000003,49.687797479791485
2017-08-07 20:00:00,315.3787,314.90222,315.76151000000004,320.6767425,56.587469663476845
2017-08-07 21:00:00,315.4755,315.1695,315.4955133333333,320.663475,57.56679740164231
2017-08-07 22:00:00,315.9985,315.4058,315.23404000000005,320.648949,60.38815234335889
2017-08-07 23:00:00,315.7467,315.4794,314.98031333333336,320.633164,59.56270277895322
2017-08-08 00:00:00,315.4755,315.61497999999995,314.71431666666666,320.6111805,59.23930580692264
2017-08-08 01:00:00,315.766,315.69244,314.5742166666667,320.5906495,70.18070415526293
2017-08-08 02:00:00,315.2431,315.64596,314.57809,320.5636305,73.50119708790103
2017-08-08 03:00:00,315.185,315.48326000000003,314.59293999999994,320.5416475,71.66136925483089
2017-08-08 04:00:00,315.0107,315.33606,314.58906666666667,320.523635,67.78530466570788
2017-08-08 05:00:00,315.1269,315.26634,314.60843666666665,320.503298,64.31231046792831
2017-08-08 06:00:00,315.5142,315.21598,314.63749,320.4863505,63.49751663754712
2017-08-08 07:00:00,317.6641,315.70018,314.7459533333333,320.4811205,71.68095767526167
2017-08-08 08:00:00,317.4317,316.14952,314.8324666666667,320.475697,66.45928871500477
2017-08-08 09:00:00,317.761,316.69958,314.94093,320.471436,74.75771955620885
2017-08-08 10:00:00,318.6326,317.40072000000004,315.07393,320.4729855,75.92625053782271
2017-08-08 11:00:00,315.3012,317.35812,315.0894266666666,320.455941,49.08358657819738
2017-08-08 12:00:00,317.4705,317.3194,315.18756333333334,320.449743,56.59722844696228
