2021-01-04 09:04:00,525.3187,525.3187,525.3187,525.3187,180
2021-01-04 09:05:00,525.0188,525.0188,525.0188,525.0188,100
2021-01-04 09:07:00,525.1288,525.1288,525.1288,525.1288,100
2021-01-04 09:10:00,524.9689,524.9689,524.9689,524.9689,400
2021-01-04 09:11:00,525.0188,525.0188,525.0188,525.0188,700
2021-01-04 09:14:00,525.3017,525.3017,525.3017,525.3017,100
2021-01-04 09:15:00,525.0188,525.0188,525.0188,525.0188,140
2021-01-04 09:16:00,525.1288,525.1288,525.1288,525.1288,130
2021-01-04 09:18:00,525.2187,525.2187,525.2187,525.2187,170
2021-01-04 09:20:00,525.0188,525.0188,525.0188,525.0188,100
2021-01-04 09:21:00,525.2187,525.2187,525.2187,525.2187,100
2021-01-04 09:25:00,525.3187,525.3187,525.3187,525.3187,100
2021-01-04 09:27:00,525.0188,525.3587,525.0188,525.3587,1439
2021-01-04 09:28:00,523.3494,525.0188,522.8196,523.0495,5076
2021-01-04 09:29:00,522.9795,523.5193,522.9795,523.4793,1198
2021-01-04 09:30:00,523.9891,524.0203,518.8109,518.9509,164242
2021-01-04 09:31:00,518.3996,522.0197,518.3996,520.2304,23277
2021-01-04 09:32:00,519.9705,521.2201,518.8209,519.4207,17335
2021-01-04 09:33:00,519.1307,519.7306,518.3211,519.7306,22229
2021-01-04 09:34:00,519.7006,520.9402,518.8459,520.0946,19924
2021-01-04 09:35:00,520.0705,521.42,519.7556,521.1001,16919
2021-01-04 09:36:00,521.0751,521.0751,520.0305,520.0305,19386
2021-01-04 09:37:00,520.1405,520.6643,519.8706,520.0005,22953
2021-01-04 09:38:00,519.8806,522.0098,519.8206,521.515,18261
2021-01-04 09:39:00,521.515,522.1898,521.0195,521.1801,24070
2021-01-04 09:40:00,521.3561,522.2198,520.8402,522.0998,20405
2021-01-04 09:41:00,522.2198,522.4276,521.8199,521.8277,14602
2021-01-04 09:42:00,521.9099,522.8514,521.4301,522.8514,21461
2021-01-04 09:43:00,523.2894,524.6089,523.1544,524.494,27028
2021-01-04 09:44:00,524.6189,526.8582,524.1991,526.8182,53466
2021-01-04 09:45:00,526.764,529.0974,526.5483,528.2877,55506
2021-01-04 09:46:00,528.0777,529.0239,528.0677,528.8475,41152
2021-01-04 09:47:00,528.9854,532.4462,528.9824,531.9583,105119
2021-01-04 09:48:00,531.8264,533.7958,531.8264,533.156,84657
2021-01-04 09:49:00,533.156,535.2353,532.9161,535.0953,71005
2021-01-04 09:50:00,535.1503,535.945,534.9971,535.7151,62479
2021-01-04 09:51:00,535.5751,535.875,533.7958,533.8058,58642
2021-01-04 09:52:00,533.8158,534.0957,532.976,533.086,45438
2021-01-04 09:53:00,533.121,535.5751,533.116,535.4477,51114
2021-01-04 09:54:00,535.4152,536.5521,535.4152,536.3149,50652
2021-01-04 09:55:00,536.3149,537.6944,536.2985,537.4045,48099
2021-01-04 09:56:00,537.3945,537.8144,535.2753,535.895,69193
2021-01-04 09:57:00,535.9849,537.4245,535.8251,536.3449,41439
2021-01-04 09:58:00,536.3847,536.7947,535.8451,536.4249,30096
2021-01-04 09:59:00,536.4598,536.5548,535.4353,535.8351,28817
2021-01-04 10:00:00,536.005,536.8147,535.4152,536.5048,38340
2021-01-04 10:01:00,536.6148,536.8147,535.7851,536.4748,19734
2021-01-04 10:02:00,536.4648,537.0146,536.3249,536.3718,13789
2021-01-04 10:03:00,536.5648,537.5845,536.4249,537.1146,29301
2021-01-04 10:04:00,537.3645,537.8943,537.0346,537.0561,38313
2021-01-04 10:05:00,537.0246,539.1725,537.0246,539.1725,66325
2021-01-04 10:06:00,539.024,539.4869,538.3742,539.2539,45019
2021-01-04 10:07:00,539.0739,539.5038,537.9924,538.3792,41664
2021-01-04 10:08:00,538.4492,538.764,538.2442,538.3242,16534
2021-01-04 10:09:00,538.4642,539.1739,538.3642,539.024,23181
2021-01-04 10:10:00,539.0979,539.9137,539.0539,539.7937,103969
2021-01-04 10:11:00,539.8385,540.0536,537.4625,537.7045,45833
2021-01-04 10:12:00,537.7144,538.2142,536.9348,537.6644,49111
2021-01-04 10:13:00,537.7744,539.0739,537.5846,539.0639,23607
2021-01-04 10:14:00,539.1839,539.8137,538.894,539.6437,22640
2021-01-04 10:15:00,539.6337,540.0236,538.924,539.2937,33679
2021-01-04 10:16:00,539.2839,540.5334,539.2839,540.4035,38746
2021-01-04 10:17:00,540.4285,540.5344,539.8738,539.8738,23637
2021-01-04 10:18:00,539.8738,540.3135,539.4939,540.2735,27876
2021-01-04 10:19:00,540.0242,540.3923,539.4188,540.3923,20649
2021-01-04 10:20:00,540.1338,541.4864,540.1338,541.4431,38878
2021-01-04 10:21:00,541.4231,542.2327,541.3232,542.0879,39130
2021-01-04 10:22:00,542.0029,542.9655,541.903,542.8616,38001
2021-01-04 10:23:00,542.7779,542.9924,542.5428,542.9506,23610
2021-01-04 10:24:00,542.8326,542.9426,542.3128,542.5128,29407
2021-01-04 10:25:00,542.3428,543.1025,542.2828,543.0126,30538
2021-01-04 10:26:00,543.0226,543.7622,542.8926,543.2525,43826
2021-01-04 10:27:00,542.9426,543.5423,542.9426,543.1956,30631
2021-01-04 10:28:00,543.2275,543.6923,542.8845,543.5974,22398
2021-01-04 10:29:00,543.6923,544.2522,543.3125,544.2522,46356
2021-01-04 10:30:00,544.2522,544.8519,543.8023,543.9049,87531
2021-01-04 10:31:00,543.9423,544.1522,543.0164,543.1725,33553
2021-01-04 10:32:00,543.0682,543.4824,542.4228,542.9226,32041
2021-01-04 10:33:00,542.8726,543.1125,542.0879,542.6556,33213
2021-01-04 10:34:00,542.6127,543.8123,542.5327,543.6124,35457
2021-01-04 10:35:00,543.6024,543.7323,543.2425,543.2925,23947
2021-01-04 10:36:00,543.2975,544.1622,543.1627,543.8923,30813
2021-01-04 10:37:00,544.0022,544.812,543.4174,543.4224,40732
2021-01-04 10:38:00,543.5324,544.1621,543.2225,544.0022,30365
2021-01-04 10:39:00,544.0922,545.2306,544.0446,545.1518,33220
2021-01-04 10:40:00,545.1714,545.4817,544.652,544.9519,41288
2021-01-04 10:41:00,544.8819,544.9521,544.2322,544.562,14119
2021-01-04 10:42:00,544.632,545.4217,544.4821,545.4217,18802
2021-01-04 10:43:00,545.4617,545.7416,545.2118,545.2119,21842
2021-01-04 10:44:00,545.2118,545.9115,544.1722,544.1722,36490
2021-01-04 10:45:00,544.1822,544.3721,542.7828,543.3425,47388
2021-01-04 10:46:00,543.2325,543.6674,542.4328,542.9326,33312
2021-01-04 10:47:00,542.9826,543.7123,541.843,542.0929,54704
2021-01-04 10:48:00,542.0529,542.4228,541.4631,541.6378,40858
2021-01-04 10:49:00,541.693,542.2828,541.5731,542.2129,37447
2021-01-04 10:50:00,542.0229,542.3928,541.707,542.2079,16572
2021-01-04 10:51:00,542.1329,542.1429,541.2432,541.3731,17983
2021-01-04 10:52:00,541.3731,541.712,540.9333,541.2432,27001
2021-01-04 10:53:00,541.1966,541.3631,539.9336,540.1136,45307
2021-01-04 10:54:00,540.2235,540.5234,539.9636,540.3135,19681
2021-01-04 10:55:00,540.4335,540.6934,540.0536,540.5834,20628
2021-01-04 10:56:00,540.5484,540.5484,539.6337,540.2036,33577
2021-01-04 10:57:00,540.1954,540.1954,539.044,539.5538,29708
2021-01-04 10:58:00,539.5538,539.6537,538.4542,538.5991,32558
2021-01-04 10:59:00,538.4542,538.6341,537.8644,537.9243,34359
2021-01-04 11:00:00,537.8558,539.0739,537.8445,538.924,39302
2021-01-04 11:01:00,539.013,539.4888,538.5241,539.4488,46823
2021-01-04 11:02:00,539.4538,539.5168,538.1343,538.7141,47054
2021-01-04 11:03:00,538.6541,538.7341,537.3445,537.4245,32290
2021-01-04 11:04:00,537.3895,537.6444,535.935,536.3101,49448
2021-01-04 11:05:00,536.5648,537.4645,536.2749,537.1846,37338
2021-01-04 11:06:00,536.9547,536.9547,534.9241,535.1853,30722
2021-01-04 11:07:00,535.0953,536.095,534.4555,534.8804,43718
2021-01-04 11:08:00,534.5956,536.2349,534.5956,536.105,41599
2021-01-04 11:09:00,536.035,536.3049,535.4952,535.551,13122
2021-01-04 11:10:00,535.6851,536.145,534.2256,535.8551,52441
2021-01-04 11:11:00,535.7651,537.1646,535.7451,536.9347,35669
2021-01-04 11:12:00,537.0646,537.5345,536.129,536.9947,36378
2021-01-04 11:13:00,537.0652,537.1326,536.1549,536.8697,15418
2021-01-04 11:14:00,536.7309,536.9747,535.2153,536.0864,29209
2021-01-04 11:15:00,535.8151,535.8151,534.5255,535.4052,22644
2021-01-04 11:16:00,535.3252,536.1549,535.0653,535.895,20287
2021-01-04 11:17:00,535.895,536.4498,535.5253,536.4498,13620
2021-01-04 11:18:00,536.4648,536.4848,535.3152,535.3152,23246
2021-01-04 11:19:00,535.4302,536.025,534.3356,535.7851,35075
2021-01-04 11:20:00,535.925,536.1949,535.0653,535.935,12592
2021-01-04 11:21:00,535.9307,535.9307,534.5255,534.9054,12347
2021-01-04 11:22:00,535.3604,535.5851,533.6058,533.9657,32615
2021-01-04 11:23:00,534.2656,534.5555,533.5259,533.6458,15262
2021-01-04 11:24:00,533.6958,534.3256,533.4759,534.2856,29436
2021-01-04 11:25:00,534.2666,534.7154,533.396,533.7158,34146
2021-01-04 11:26:00,533.6058,533.8058,533.2775,533.4159,18704
2021-01-04 11:27:00,533.3186,534.7854,532.996,534.6855,29183
2021-01-04 11:28:00,534.4955,534.4955,533.5618,534.1463,10511
2021-01-04 11:29:00,534.2355,534.2356,533.3009,533.4259,5142
2021-01-04 11:30:00,533.146,534.3056,532.4862,534.2685,24691
2021-01-04 11:31:00,534.2256,534.3056,533.4359,533.6058,8581
2021-01-04 11:32:00,533.7658,533.7758,532.8161,532.9861,17884
2021-01-04 11:33:00,532.966,533.5159,532.3763,533.495,27725
2021-01-04 11:34:00,533.276,534.0157,533.276,533.5359,16871
2021-01-04 11:35:00,533.8114,533.9157,531.5765,532.2363,28196
2021-01-04 11:36:00,532.2763,533.223,532.2763,532.3663,10779
2021-01-04 11:37:00,532.4006,533.076,531.8364,532.8592,11229
2021-01-04 11:38:00,532.8561,534.0856,532.7261,533.9857,13908
2021-01-04 11:39:00,534.0157,535.0453,533.8158,534.0857,43588
2021-01-04 11:40:00,533.8158,534.0256,533.126,533.126,25496
2021-01-04 11:41:00,533.236,533.6458,533.156,533.5159,7935
2021-01-04 11:42:00,533.3159,533.3159,532.1563,532.3213,16561
2021-01-04 11:43:00,532.4862,532.5362,531.3166,531.9937,21507
2021-01-04 11:44:00,532.5261,532.6066,532.0964,532.4862,10801
2021-01-04 11:45:00,532.6562,532.986,532.3263,532.6062,13122
2021-01-04 11:46:00,532.6362,533.4159,532.507,533.4159,10454
2021-01-04 11:47:00,533.216,533.2207,532.4863,532.978,8222
2021-01-04 11:48:00,532.7961,532.916,531.4066,532.1517,21237
2021-01-04 11:49:00,532.0464,532.756,532.0464,532.2213,6984
2021-01-04 11:50:00,532.0963,532.5161,531.6866,532.2938,11258
2021-01-04 11:51:00,532.2225,532.996,532.2225,532.7461,11675
2021-01-04 11:52:00,532.4862,532.7261,531.6338,531.7015,12756
2021-01-04 11:53:00,531.6465,532.6162,531.3266,532.2793,7009
2021-01-04 11:54:00,532.0464,532.0464,530.5169,530.7468,35953
2021-01-04 11:55:00,530.7468,531.3465,530.4201,530.8168,11137
2021-01-04 11:56:00,531.0867,531.4053,530.4769,530.5269,11359
2021-01-04 11:57:00,530.317,530.4069,529.398,529.8677,25489
2021-01-04 11:58:00,529.7572,530.1868,529.1174,529.7971,19011
2021-01-04 11:59:00,529.655,529.8171,528.7476,528.7476,16369
2021-01-04 12:00:00,528.9074,530.117,528.8175,528.9575,32545
2021-01-04 12:01:00,528.8175,529.39,528.3078,528.8275,12129
2021-01-04 12:02:00,528.7175,528.7175,527.8779,527.8779,24888
2021-01-04 12:03:00,528.2777,529.4872,528.2777,529.0152,24084
2021-01-04 12:04:00,528.8775,529.1374,527.4739,527.6439,23166
2021-01-04 12:05:00,527.7977,528.2776,527.4482,527.9878,21250
2021-01-04 12:06:00,527.9737,528.3476,527.8283,527.9579,19533
2021-01-04 12:07:00,528.0577,528.2276,526.8482,527.0263,17695
2021-01-04 12:08:00,527.1281,527.308,525.9985,525.9985,28918
2021-01-04 12:09:00,526.0734,526.3223,524.8189,525.6486,59563
2021-01-04 12:10:00,525.6486,526.01,523.6093,524.8988,32234
2021-01-04 12:11:00,524.9938,525.5785,523.2994,523.6352,21895
2021-01-04 12:12:00,523.4283,525.8085,523.3496,525.3187,25891
2021-01-04 12:13:00,525.5785,525.7885,523.6103,523.6193,22418
2021-01-04 12:14:00,523.6193,525.6785,523.6193,524.369,33560
2021-01-04 12:15:00,524.2391,524.5788,522.9996,524.409,30338
2021-01-04 12:16:00,524.2191,525.5883,523.9492,525.0088,30048
2021-01-04 12:17:00,525.3837,525.7785,524.8888,525.3637,31080
2021-01-04 12:18:00,525.412,526.466,525.412,526.3683,30511
2021-01-04 12:19:00,526.2584,526.3283,525.1351,525.8584,19444
2021-01-04 12:20:00,525.8017,526.5483,524.2991,526.5483,23251
2021-01-04 12:21:00,526.5383,526.8182,524.9288,525.6186,31980
2021-01-04 12:22:00,525.8085,526.5683,525.5786,526.5683,19717
2021-01-04 12:23:00,526.5083,526.5083,525.7942,526.1184,19424
2021-01-04 12:24:00,526.1184,527.378,526.1084,527.0081,18341
2021-01-04 12:25:00,526.8682,527.0681,525.9685,526.4683,15923
2021-01-04 12:26:00,526.5483,526.7981,525.3187,525.3387,24320
2021-01-04 12:27:00,525.3287,525.3487,524.7189,525.1687,17014
2021-01-04 12:28:00,525.0188,525.1054,524.399,525.0088,18754
2021-01-04 12:29:00,524.8588,524.8588,524.0491,524.434,15938
2021-01-04 12:30:00,524.269,524.329,523.1294,523.8792,25231
2021-01-04 12:31:00,524.1291,525.0088,523.2794,523.4093,28479
2021-01-04 12:32:00,523.6293,524.7088,523.5993,523.9791,19850
2021-01-04 12:33:00,524.1591,524.8089,524.1091,524.4508,15113
2021-01-04 12:34:00,524.7389,526.0184,524.7389,525.8685,26894
2021-01-04 12:35:00,525.7485,526.2784,525.6186,525.8185,16863
2021-01-04 12:36:00,525.6386,525.6386,524.549,525.1078,21503
2021-01-04 12:37:00,524.9588,525.1138,524.3882,524.6811,9142
2021-01-04 12:38:00,524.9288,524.9288,524.5889,524.5889,2961
2021-01-04 12:39:00,524.319,524.7388,523.3194,524.419,27322
2021-01-04 12:40:00,524.1591,524.1591,522.8894,523.0595,21611
2021-01-04 12:41:00,523.0195,523.0695,521.7999,522.4749,23231
2021-01-04 12:42:00,522.5996,522.8096,522.0598,522.4697,10940
2021-01-04 12:43:00,522.4199,522.5496,521.9049,522.2797,10642
2021-01-04 12:44:00,522.3047,523.6393,522.3047,522.9695,20117
2021-01-04 12:45:00,522.8096,523.1194,522.1298,522.13,6413
2021-01-04 12:46:00,522.2997,522.5996,521.4,521.6005,13191
2021-01-04 12:47:00,521.6799,522.3997,521.4,521.9998,10559
2021-01-04 12:48:00,521.8495,522.4597,521.6699,522.1398,7473
2021-01-04 12:49:00,521.9798,522.3997,521.6899,522.2839,9394
2021-01-04 12:50:00,522.3597,522.5197,521.7899,522.1499,10972
2021-01-04 12:51:00,522.3697,523.4592,522.0798,523.2632,18371
2021-01-04 12:52:00,523.4033,523.6793,523.0295,523.4193,32529
2021-01-04 12:53:00,523.2094,524.539,523.2024,524.539,22922
2021-01-04 12:54:00,524.5989,525.3237,524.419,525.3187,19269
2021-01-04 12:55:00,525.4187,526.6782,525.2287,526.5583,43755
2021-01-04 12:56:00,526.5383,527.0681,526.1584,526.3183,49824
2021-01-04 12:57:00,526.2284,526.2284,525.3187,525.3687,29422
2021-01-04 12:58:00,525.1387,525.7298,525.1387,525.4386,16601
2021-01-04 12:59:00,525.5686,525.6807,525.0488,525.4386,27151
2021-01-04 13:00:00,525.3387,525.6613,524.9688,524.9688,10775
2021-01-04 13:01:00,525.1537,525.7485,524.8189,525.7485,10651
2021-01-04 13:02:00,525.6686,525.6686,524.5689,524.6089,21093
2021-01-04 13:03:00,524.7389,524.8289,523.7193,523.8692,19806
2021-01-04 13:04:00,524.1291,524.5532,524.1291,524.359,18673
2021-01-04 13:05:00,524.359,524.399,524.0092,524.1291,9051
2021-01-04 13:06:00,524.0191,524.1913,523.5193,523.8492,16384
2021-01-04 13:07:00,523.6892,524.1291,523.5193,524.0354,19731
2021-01-04 13:08:00,524.1491,524.5889,523.8792,523.8792,12297
2021-01-04 13:09:00,523.8292,524.2291,523.5893,523.9291,17992
2021-01-04 13:10:00,523.8425,524.0591,523.0695,523.3494,21187
2021-01-04 13:11:00,523.3594,523.7606,523.3494,523.4893,28541
2021-01-04 13:12:00,523.4793,523.8142,522.8395,522.9295,17718
2021-01-04 13:13:00,523.1394,523.8592,523.0845,523.5143,23148
2021-01-04 13:14:00,523.5193,523.9176,523.2894,523.2894,20930
2021-01-04 13:15:00,523.1894,523.8492,523.0095,523.7192,24739
2021-01-04 13:16:00,523.9492,524.0791,523.7192,523.8992,10476
2021-01-04 13:17:00,523.9092,524.1013,523.5706,523.5706,12705
2021-01-04 13:18:00,523.6496,523.7274,523.3194,523.6193,18081
2021-01-04 13:19:00,523.5893,523.702,523.082,523.1836,12398
2021-01-04 13:20:00,523.2132,523.5432,523.0996,523.3994,15607
2021-01-04 13:21:00,523.4023,523.4792,523.3145,523.3994,3900
2021-01-04 13:22:00,523.4493,523.8191,523.3744,523.6997,15606
2021-01-04 13:23:00,523.6992,523.8192,523.4793,523.4943,14717
2021-01-04 13:24:00,523.5293,523.9791,523.4293,523.762,11362
2021-01-04 13:25:00,523.9691,524.5189,523.7192,524.344,23933
2021-01-04 13:26:00,524.319,524.9638,524.319,524.7339,23033
2021-01-04 13:27:00,524.6189,524.7429,524.2591,524.319,17334
2021-01-04 13:28:00,524.319,524.4589,524.0561,524.0591,16056
2021-01-04 13:29:00,524.2091,524.2591,524.0991,524.1191,23123
2021-01-04 13:30:00,524.1291,524.3489,523.861,524.1191,28204
2021-01-04 13:31:00,524.0141,524.0701,523.6193,523.7892,17743
2021-01-04 13:32:00,523.9192,524.0091,523.7292,523.7492,7270
2021-01-04 13:33:00,523.8592,524.0191,522.6196,522.8206,24552
2021-01-04 13:34:00,522.9295,523.0195,521.9199,521.9237,14794
2021-01-04 13:35:00,521.9199,522.9495,521.9199,522.9495,17134
2021-01-04 13:36:00,523.052,523.5193,522.9695,523.3412,7093
2021-01-04 13:37:00,523.2694,523.2993,522.8196,522.9095,3369
2021-01-04 13:38:00,522.8096,523.4493,522.7596,523.4493,6532
2021-01-04 13:39:00,523.4526,523.8875,523.4493,523.7367,9135
2021-01-04 13:40:00,523.6942,523.9891,523.6942,523.9075,7530
2021-01-04 13:41:00,523.8542,523.989,523.6193,523.9271,6177
2021-01-04 13:42:00,523.9891,525.0548,523.8192,524.9738,22330
2021-01-04 13:43:00,524.8788,525.5186,524.499,525.3087,16119
2021-01-04 13:44:00,525.2337,525.4286,524.529,525.2487,20613
2021-01-04 13:45:00,525.4586,525.5286,524.9131,525.0488,14562
2021-01-04 13:46:00,525.0134,525.2187,524.8488,524.9088,8317
2021-01-04 13:47:00,524.9188,526.1063,524.8488,525.9485,53967
2021-01-04 13:48:00,525.9185,525.9884,525.0501,525.5286,30246
2021-01-04 13:49:00,525.477,525.5069,525.0488,525.3511,8621
2021-01-04 13:50:00,525.5586,525.5586,525.0388,525.5086,10493
2021-01-04 13:51:00,525.3287,525.8735,525.2087,525.7585,5250
2021-01-04 13:52:00,525.6636,526.0484,525.5586,525.8035,11667
2021-01-04 13:53:00,525.7385,526.2184,525.7385,526.1584,10566
2021-01-04 13:54:00,526.0884,526.7082,525.9386,526.6982,17140
2021-01-04 13:55:00,526.6882,526.7032,526.3483,526.5583,14863
2021-01-04 13:56:00,526.5683,526.7382,526.2584,526.4182,7673
2021-01-04 13:57:00,526.2784,526.3873,526.1184,526.1284,11349
2021-01-04 13:58:00,526.0384,526.5873,525.9885,526.4627,4119
2021-01-04 13:59:00,526.3983,526.5183,526.2584,526.4083,2485
2021-01-04 14:00:00,526.4272,527.0681,526.4272,526.9781,17655
2021-01-04 14:01:00,526.8432,527.1181,526.5683,526.8082,10632
2021-01-04 14:02:00,526.6482,526.8682,526.4883,526.7482,5046
2021-01-04 14:03:00,526.6382,526.8182,526.2084,526.7382,10481
2021-01-04 14:04:00,526.5982,526.7288,526.3483,526.4933,4568
2021-01-04 14:05:00,526.5233,526.5493,525.3087,525.3287,19943
2021-01-04 14:06:00,525.5086,525.7485,525.4286,525.4286,11307
2021-01-04 14:07:00,525.4286,525.6686,524.9588,524.9588,7457
2021-01-04 14:08:00,524.9888,525.0388,524.1891,524.341,11873
2021-01-04 14:09:00,524.2612,524.529,523.9192,524.389,11967
2021-01-04 14:10:00,524.6589,524.9588,524.545,524.8389,9664
2021-01-04 14:11:00,524.7889,525.0588,524.319,524.5989,7670
2021-01-04 14:12:00,524.7189,525.1188,524.6389,524.8049,5336
2021-01-04 14:13:00,524.9588,525.4724,524.8988,525.4724,9308
2021-01-04 14:14:00,525.4486,526.0883,525.2887,525.8885,10773
2021-01-04 14:15:00,525.8243,526.1051,525.5819,525.9835,9287
2021-01-04 14:16:00,526.1184,526.6808,526.0931,526.2684,9707
2021-01-04 14:17:00,526.3133,527.0981,526.3133,526.9776,13523
2021-01-04 14:18:00,527.0781,527.218,526.5484,526.6482,14045
2021-01-04 14:19:00,526.5483,526.9979,526.2784,526.5882,6605
2021-01-04 14:20:00,526.4383,526.6582,526.4183,526.6582,2755
2021-01-04 14:21:00,526.6682,526.6718,525.9286,526.5583,4330
2021-01-04 14:22:00,526.5483,526.6488,526.2152,526.2152,4237
2021-01-04 14:23:00,526.2384,526.4083,526.006,526.3783,4888
2021-01-04 14:24:00,526.4933,526.6382,526.4027,526.5083,7851
2021-01-04 14:25:00,526.3619,526.3619,525.6086,525.9085,7042
2021-01-04 14:26:00,525.8285,525.8285,525.3487,525.6886,6494
2021-01-04 14:27:00,525.7585,525.8985,525.3887,525.4586,3495
2021-01-04 14:28:00,525.3587,525.3587,524.7482,525.2142,6938
2021-01-04 14:29:00,525.1088,525.2995,524.8189,525.0088,3504
2021-01-04 14:30:00,525.0288,525.1787,524.5302,524.819,8273
2021-01-04 14:31:00,524.9588,525.6336,524.9588,525.6336,17564
2021-01-04 14:32:00,525.5286,526.3383,525.4187,525.8485,15401
2021-01-04 14:33:00,525.9685,526.1984,525.3187,525.3187,10836
2021-01-04 14:34:00,525.2937,525.2987,524.8189,525.0488,6342
2021-01-04 14:35:00,525.2187,525.7086,524.379,524.6839,8647
2021-01-04 14:36:00,524.9088,525.2687,524.9088,525.0538,3176
2021-01-04 14:37:00,525.1188,525.3687,524.9925,525.2387,3006
2021-01-04 14:38:00,525.3187,526.4034,525.3187,526.0035,9889
2021-01-04 14:39:00,525.999,526.0284,525.4043,525.7086,7023
2021-01-04 14:40:00,525.6486,525.6486,525.2687,525.419,2650
2021-01-04 14:41:00,525.3887,525.4494,524.8189,524.8189,3561
2021-01-04 14:42:00,524.8728,525.0898,524.6289,525.0038,8382
2021-01-04 14:43:00,525.1288,525.3687,525.0188,525.1637,6480
